fecha,noroeste_ozono,noroeste_dioxido_de_azufre,noroeste_dioxido_de_nitrogeno,noroeste_monoxido_de_carbono,noroeste_pm10,noreste_ozono,noreste_dioxido_de_azufre,noreste_dioxido_de_nitrogeno,noreste_monoxido_de_carbono,noreste_pm10,centro_ozono,centro_dioxido_de_azufre,centro_dioxido_de_nitrogeno,centro_monoxido_de_carbono,centro_pm10,suroeste_ozono,suroeste_dioxido_de_azufre,suroeste_dioxido_de_nitrogeno,suroeste_monoxido_de_carbono,suroeste_pm10,sureste_ozono,sureste_dioxido_de_azufre,sureste_dioxido_de_nitrogeno,sureste_monoxido_de_carbono,sureste_pm10
2006-01-31,31.241935483870968,14.33736559139785,22.36021505376344,18.077956989247312,53.85349462365591,30.848118279569892,11.10752688172043,18.818548387096776,19.58467741935484,76.14516129032258,28.973118279569892,12.461014476961683,23.096774193548388,20.196236559139784,58.24635528183229,42.185483870967744,5.877688172043011,20.051075268817204,15.068548387096774,47.373655913978496,33.0255376344086,6.181451612903226,22.90456989247312,16.397849462365592,56.59139784946237
2006-02-28,30.96875,12.880952380952381,19.922619047619047,15.491071428571429,52.30654761904762,32.910714285714285,10.443452380952381,18.142857142857142,18.15922619047619,72.74553571428571,28.279761904761905,9.217261904761905,23.367559523809526,18.96577380952381,60.700892857142854,45.10267857142857,6.011904761904762,17.988095238095237,13.479166666666666,44.38690476190476,35.180059523809526,5.502976190476191,23.706845238095237,16.214285714285715,56.45238095238095
2006-03-31,31.381720430107528,10.317204301075268,19.872311827956988,14.564516129032258,52.33870967741935,32.10752688172043,8.685483870967742,17.134408602150536,15.87231182795699,72.3239247311828,25.591397849462364,5.778225806451613,22.927419354838708,17.298387096774192,58.51840053590285,41.564516129032256,4.263440860215054,17.311827956989248,12.619623655913978,45.84165208953155,32.458333333333336,4.936827956989247,21.176075268817204,13.318548387096774,54.54032258064516
2006-04-30,37.77361111111111,8.483333333333333,17.695833333333333,12.905555555555555,47.63968218421845,36.290277777777774,6.663888888888889,16.925,13.2875,61.8826851295931,31.031944444444445,6.825,21.158333333333335,17.2875,56.56908100450256,48.1375,4.138888888888889,15.920833333333333,13.286111111111111,43.66295011427819,38.67777777777778,4.2444444444444445,20.775,16.108333333333334,49.00014740403539
2006-05-31,35.556451612903224,11.834677419354838,17.868279569892472,12.227150537634408,42.495258720561885,35.443548387096776,9.80510752688172,17.331989247311828,15.05510752688172,59.251344086021504,29.288978494623656,9.268817204301076,20.76478494623656,15.638440860215054,45.8484296505519,44.149193548387096,5.122311827956989,17.008064516129032,11.641129032258064,35.56586021505376,37.655913978494624,5.880376344086022,22.079301075268816,15.34005376344086,41.556451612903224
2006-06-30,32.875,8.45138888888889,16.3125,11.72638888888889,42.19166666666667,31.038888888888888,7.268055555555556,14.1,11.03888888888889,61.730555555555554,24.404166666666665,6.386727588095601,18.85011627148958,15.831944444444444,41.588731473131624,40.83611111111111,3.6319444444444446,15.229166666666666,11.806944444444444,35.446335990559156,34.298611111111114,4.3694444444444445,20.252777777777776,19.613888888888887,39.455555555555556
2006-07-31,26.506720430107528,9.182795698924732,15.776881720430108,12.053763440860216,36.56989247311828,25.309139784946236,7.668010752688172,15.053763440860216,12.702956989247312,53.32392473118279,19.263440860215052,6.593317440870028,17.79032258064516,17.172043010752688,41.41812944074996,34.346774193548384,3.9583333333333335,13.843007405429002,11.89247311827957,30.077956989247312,28.68951612903226,4.858870967741935,19.053763440860216,15.216397849462366,34.82275142594155
2006-08-31,30.72043010752688,12.075268817204302,17.276881720430108,12.09274193548387,41.72715053763441,29.456989247311828,7.626344086021505,16.419354838709676,13.112903225806452,58.64784946236559,24.489247311827956,7.313172043010753,19.309139784946236,17.272849462365592,38.01075268817204,39.64650537634409,5.099462365591398,14.915322580645162,10.548387096774194,34.447151823388836,32.064516129032256,4.451612903225806,19.572580645161292,16.518817204301076,38.37231182795699
2006-09-30,30.43888888888889,8.7875,17.441666666666666,13.323611111111111,40.75,27.97361111111111,6.551388888888889,15.133333333333333,13.369444444444444,53.358333333333334,23.134722222222223,5.75,18.565779497903932,17.541666666666668,35.118631938182,38.041666666666664,3.5819444444444444,15.302777777777777,11.335425403301976,31.808333333333334,31.461111111111112,4.088888888888889,17.431944444444444,14.266666666666667,34.71527777777778
2006-10-31,27.760752688172044,9.380376344086022,18.28494623655914,15.836021505376344,41.982807435681536,27.927419354838708,7.077956989247312,16.88037634408602,15.740591397849462,58.100806451612904,20.572580645161292,6.5972198794173345,19.400537634408604,19.098118279569892,40.76355285295402,36.58870967741935,3.8521505376344085,16.70967741935484,13.458333333333334,31.855042101732764,29.481182795698924,3.9475806451612905,18.998655913978496,14.564516129032258,39.71777006719763
2006-11-30,31.3125,13.204166666666667,22.363888888888887,16.63888888888889,48.047222222222224,29.745833333333334,8.7625,19.50138888888889,17.025,67.76527777777778,23.613888888888887,8.072222222222223,24.302123151994206,20.448611111111113,45.96663656721526,40.077777777777776,6.458333333333333,19.825,13.969444444444445,38.294444444444444,30.73611111111111,6.115277777777778,23.455555555555556,17.3625,44.27895906690853
2006-12-31,28.059139784946236,13.131720430107526,21.642473118279568,18.614247311827956,46.704301075268816,27.801075268817204,10.588709677419354,19.416666666666668,21.27016129032258,79.36155913978494,19.323924731182796,8.196236559139784,22.420698924731184,23.288978494623656,44.87223565904214,35.909946236559136,5.708333333333333,20.44489247311828,14.338709677419354,42.02434609242861,28.513440860215052,6.479838709677419,20.626344086021504,16.176075268817204,46.28225806451613
2007-01-31,26.47983870967742,11.254032258064516,18.509408602150536,14.743279569892474,42.28360215053763,27.270456803946843,9.795698924731182,14.67741935483871,14.197414516269076,65.26881720430107,20.129032258064516,7.137096774193548,18.23521505376344,14.404569892473118,40.189686378773956,36.473118279569896,4.901881720430108,15.803763440860216,10.59005376344086,34.759408602150536,28.36021505376344,5.885752688172043,17.573924731182796,14.12768817204301,39.310369353614995
2007-02-28,33.836309523809526,10.901785714285714,21.107142857142858,16.022321428571427,45.72767857142857,34.69940476190476,10.811011904761905,18.49702380952381,14.316964285714286,75.88095238095238,26.113095238095237,6.211309523809524,21.96577380952381,15.498511904761905,47.78684523042695,44.620535714285715,4.119047619047619,17.160714285714285,9.425595238095237,37.342261904761905,34.13392857142857,5.7038690476190474,19.776785714285715,14.128323868320635,43.00297619047619
2007-03-31,35.23118279569893,9.75268817204301,18.963709677419356,14.361559139784946,45.681451612903224,33.049731182795696,8.126344086021506,17.002803789017438,12.184139784946236,62.501344086021504,27.52414872552966,6.364247311827957,20.997797363562945,13.817204301075268,47.368449819634165,46.600806451612904,4.231182795698925,16.724462365591396,10.268817204301076,38.288978494623656,35.653225806451616,4.883064516129032,19.801075268817204,14.303763440860216,42.81989247311828
2007-04-30,32.46527777777778,8.5125,18.5375,14.118055555555555,46.354166666666664,34.55694444444445,7.995833333333334,17.17222222222222,11.588888888888889,62.30416666666667,26.52638888888889,5.663888888888889,21.143055555555556,14.669444444444444,46.87916666666667,46.16111111111111,3.5194444444444444,17.381944444444443,10.25,39.165277777777774,34.4625,4.561111111111111,19.20138888888889,14.184722222222222,41.94027777777778
2007-05-31,33.11827956989247,8.301075268817204,16.625,11.330645161290322,40.87096774193548,35.876344086021504,6.782258064516129,17.192204301075268,9.780913978494624,59.95295698924731,27.462365591397848,5.459677419354839,20.028225806451612,13.455645161290322,43.20774641519343,47.19220430107527,3.967741935483871,15.182795698924732,9.295698924731182,33.914436126748186,35.840053763440864,4.208333333333333,19.361559139784948,14.934139784946236,39.314516129032256
2007-06-30,32.606944444444444,10.1875,18.72361111111111,14.0125,40.67916666666667,32.36944444444445,8.005555555555556,16.15845280420691,11.6875,59.923611111111114,24.425,7.041666666666667,20.09861111111111,13.684722222222222,40.27638888888889,44.86666666666667,5.1194444444444445,15.66388888888889,9.379166666666666,31.843055555555555,35.584722222222226,6.184722222222222,20.156944444444445,15.5,40.451388888888886
2007-07-31,30.536290322580644,8.206989247311828,16.15994623655914,12.939516129032258,35.303763440860216,30.719086021505376,6.888440860215054,14.213825294393784,8.924398925011273,56.00897836550658,24.907258064516128,6.256720430107527,17.705645161290324,15.061827956989248,39.23374775841367,42.74596774193548,4.056451612903226,14.44758064516129,9.141129032258064,29.672043010752688,34.935483870967744,4.956989247311828,17.932795698924732,14.698924731182796,34.47703602028166
2007-08-31,27.489247311827956,5.934139784946237,14.541666666666666,12.135752688172044,33.090053763440864,29.408602150537636,5.216397849462366,12.59274193548387,9.008064516129032,47.094086021505376,23.033602150537636,3.4193548387096775,16.34543010752688,13.14247311827957,35.10215053763441,36.47849462365591,3.1693548387096775,13.461021505376344,7.900537634408602,25.751344086021504,31.497311827956988,3.946236559139785,17.506720430107528,15.344086021505376,31.208962183524598
2007-09-30,26.329166666666666,10.633333333333333,15.2125,12.779166666666667,38.87916666666667,26.769444444444446,8.276388888888889,13.393055555555556,9.996249445264487,56.397222222222226,22.533333333333335,6.370833333333334,18.081944444444446,13.656944444444445,45.704166666666666,37.147222222222226,6.070833333333334,15.158333333333333,8.825,32.67916666666667,30.079166666666666,6.055555555555555,19.308333333333334,15.136111111111111,37.92603388509538
2007-10-31,27.52016129032258,11.549731182795698,17.15994623655914,12.481182795698924,40.126344086021504,30.006720430107528,8.733870967741936,14.908833384486492,10.16846881795121,55.28544791031651,22.772849462365592,7.544354838709677,19.94489247311828,14.521505376344086,47.36336693461809,37.20295698924731,6.916666666666667,16.426075268817204,8.993279569892474,31.576612903225808,31.202956989247312,7.032258064516129,20.36021505376344,15.563172043010752,40.26747311827957
2007-11-30,26.70277777777778,13.420833333333333,18.84722222222222,14.613888888888889,48.545833333333334,30.26527777777778,10.508333333333333,16.35162783063604,11.73611111111111,64.12531477034115,22.23472222222222,8.425,21.43611111111111,16.895833333333332,56.22184027330461,37.730555555555554,7.338888888888889,18.03472222222222,9.552777777777777,36.54866365405874,32.13472222222222,8.120833333333334,21.55,16.95277777777778,43.83888888888889
2007-12-31,29.11021505376344,11.03763440860215,21.594086021505376,17.666666666666668,50.08870967741935,31.842741935483872,8.649193548387096,20.370967741935484,14.495967741935484,78.74596774193549,25.178763440860216,7.243279569892473,24.56989247311828,19.688172043010752,71.33064516129032,42.53763440860215,6.743279569892473,20.643817204301076,10.696236559139784,46.770517226419436,34.903225806451616,5.995967741935484,24.357526881720432,16.321236559139784,56.306451612903224
2008-01-31,28.134408602150536,14.076612903225806,18.754032258064516,14.946236559139784,50.06317204301075,30.037634408602152,11.544354838709678,15.016244649232494,12.221774193548388,75.15322580645162,23.486559139784948,9.530913978494624,20.221774193548388,14.702956989247312,64.27150537634408,36.42741935483871,7.094086021505376,17.598118279569892,9.567204301075268,42.31720430107527,31.63978494623656,7.442204301075269,19.2230382495474,14.221774193548388,51.395161290322584
2008-02-29,31.157906972983778,10.441091954022989,19.112068965517242,13.672413793103448,53.24856321839081,34.785919540229884,8.147988505747126,16.035919540229884,12.099137931034482,76.08477011494253,26.83477011494253,7.2011494252873565,21.20689655172414,15.550287356321839,63.47557471264368,40.74568965517241,5.852011494252873,17.63362068965517,9.495689655172415,44.3117816091954,33.992816091954026,4.875,19.836206896551722,11.767241379310345,52.020114942528735
2008-03-31,36.52137534031816,8.091397849462366,18.169354838709676,12.21505376344086,53.63978494623656,38.15456989247312,6.538978494623656,17.080645161290324,11.524193548387096,73.04569892473118,32.24596774193548,5.78494623655914,20.598118279569892,13.758064516129032,65.24327956989248,45.74193548387097,6.424731182795699,15.547043010752688,10.46236559139785,46.155913978494624,39.516129032258064,5.412634408602151,18.913858449589917,10.213709677419354,53.255376344086024
2008-04-30,38.68888888888889,10.506944444444445,19.693055555555556,12.386111111111111,51.209722222222226,38.74305555555556,9.765277777777778,16.440994603019234,11.385596111545253,67.63866659995618,30.281944444444445,7.9430555555555555,20.169444444444444,14.030555555555555,60.793055555555554,46.640277777777776,7.6375,17.480555555555554,11.347222222222221,40.58611111111111,41.92777777777778,6.3125,21.712458651155046,11.722222222222221,51.290277777777774
2008-05-31,38.681451612903224,7.837365591397849,17.607526881720432,12.26478494623656,49.123655913978496,37.56586021505376,6.629032258064516,15.823924731182796,8.0,65.89516129032258,31.721774193548388,6.263440860215054,19.15456989247312,12.791666666666666,56.581989247311824,44.99731182795699,6.05241935483871,15.620967741935484,9.577956989247312,40.13575268817204,40.663978494623656,4.809139784946237,19.473118279569892,11.845430107526882,48.30241935483871
2008-06-30,30.398611111111112,6.826388888888889,16.025,10.188888888888888,41.78806402947991,30.4375,6.616666666666666,12.848730581984688,9.040277777777778,59.168055555555554,25.056944444444444,5.395833333333333,17.658333333333335,13.426388888888889,43.2,38.05972222222222,4.530555555555556,15.01388888888889,8.91388888888889,31.704166666666666,33.205555555555556,5.154166666666667,19.068055555555556,12.606944444444444,38.40694444444444
2008-07-31,30.556451612903224,7.290322580645161,16.196236559139784,11.489247311827956,38.865591397849464,30.108870967741936,6.638440860215054,13.733870967741936,9.336021505376344,58.229838709677416,25.775537634408604,5.274193548387097,17.138440860215052,12.606182795698924,41.2755376344086,37.233870967741936,4.315860215053763,14.268817204301076,8.981182795698924,29.303763440860216,34.259408602150536,4.848118279569892,18.276801690407616,11.192204301075268,35.82481074779331
2008-08-31,29.7002688172043,6.436827956989247,19.063172043010752,11.12231182795699,37.803763440860216,29.93951612903226,6.610215053763441,15.49731182795699,10.081989247311828,59.28225806451613,25.655913978494624,5.712365591397849,19.76478494623656,13.32258064516129,38.05913978494624,36.69892473118279,4.65994623655914,15.190860215053764,10.452956989247312,28.315860215053764,31.993279569892472,5.256720430107527,18.397849462365592,12.10483870967742,34.23146809383193
2008-09-30,23.82777777777778,6.694444444444445,15.570833333333333,10.394444444444444,35.48566836145154,26.836111111111112,5.201388888888889,13.108333333333333,7.3597222222222225,52.888888888888886,20.05,3.6458333333333335,16.727777777777778,11.625,35.93888888888889,27.77777777777778,5.090277777777778,14.248611111111112,9.906944444444445,28.441666666666666,26.255555555555556,4.095833333333333,16.094444444444445,10.184722222222222,32.06111111111111
2008-10-31,27.990591397849464,8.893817204301076,17.18010752688172,10.901881720430108,39.74596774193548,28.0752688172043,6.69489247311828,14.451612903225806,8.118279569892474,57.85618279569893,22.543010752688172,6.360215053763441,18.186827956989248,13.928763440860216,41.350806451612904,32.384408602150536,6.834677419354839,15.185483870967742,10.701612903225806,28.960440139562383,28.256720430107528,5.974462365591398,16.309099769934992,7.743279569892473,34.649193548387096
2008-11-30,25.719444444444445,11.245833333333334,20.866666666666667,13.904166666666667,55.766666666666666,28.058333333333334,8.563888888888888,17.444444444444443,10.570833333333333,76.97361111111111,21.57217590526954,8.047222222222222,21.410223942348377,14.2625,56.275,31.65972222222222,7.173611111111111,17.85972222222222,11.154166666666667,36.24027777777778,28.380555555555556,6.233333333333333,19.575,12.190494110658765,49.647222222222226
2008-12-31,30.263440860215052,12.489247311827956,25.14516129032258,18.073924731182796,69.84408602150538,31.940860215053764,8.189516129032258,18.936827956989248,11.883064516129032,91.47446236559139,23.537634408602152,8.075268817204302,24.513440860215052,18.18010752688172,61.858870967741936,38.090053763440864,7.450268817204301,19.978494623655912,14.846774193548388,44.13978494623656,31.690860215053764,6.059139784946237,21.75130407101026,13.423387096774194,56.43413978494624
2009-01-31,25.88037634408602,11.076612903225806,18.865591397849464,13.778225806451612,58.83736559139785,28.440860215053764,8.356182795698924,16.74070701482389,10.060483870967742,75.02956989247312,22.736559139784948,7.541666666666667,20.482526881720432,14.838709677419354,48.473118279569896,30.940860215053764,6.876344086021505,17.061827956989248,11.702956989247312,39.24327956989247,31.9247311827957,6.084677419354839,20.387096774193548,13.010752688172044,48.87903225806452
2009-02-28,31.555059523809526,10.982142857142858,19.022321428571427,13.617559523809524,54.05654761904762,31.845238095238095,8.858630952380953,17.08346133784074,9.425595238095237,73.80505952380952,28.651785714285715,8.037202380952381,20.205357142857142,13.239583333333334,50.220238095238095,37.888392857142854,6.166666666666667,17.700892857142858,10.398809523809524,39.373511904761905,36.700892857142854,6.811011904761905,20.953869047619047,13.59672619047619,51.373511904761905
2009-03-31,30.916666666666668,8.93010752688172,17.307795698924732,12.702956989247312,46.498655913978496,30.672043010752688,7.192204301075269,15.051075268817204,9.016129032258064,71.01075268817205,28.77956989247312,6.268817204301075,17.809139784946236,10.184139784946236,44.829301075268816,36.75268817204301,4.69489247311828,15.029569892473118,9.266129032258064,37.361559139784944,35.88575268817204,5.139784946236559,18.201612903225808,11.911290322580646,47.846774193548384
2009-04-30,34.80972222222222,7.3125,19.644444444444446,11.519444444444444,53.020833333333336,34.44305555555555,6.125,15.320833333333333,8.516666666666667,75.17777777777778,32.30277777777778,5.7625,17.21388888888889,9.869444444444444,48.51111111111111,41.62638888888889,4.615277777777778,14.895833333333334,8.006961917715063,41.733333333333334,42.3375,4.252777777777778,17.718055555555555,10.809722222222222,49.9875
2009-05-31,33.965053763440864,6.064516129032258,17.545698924731184,10.155913978494624,41.19220430107527,32.990591397849464,6.129032258064516,14.940860215053764,7.060483870967742,59.4005376344086,31.517473118279568,4.298387096774194,17.748655913978496,9.612903225806452,37.850806451612904,39.02150537634409,4.678763440860215,15.692204301075268,8.268817204301076,31.471774193548388,39.72849462365591,4.065860215053763,18.49462365591398,12.506720430107526,37.01075268817204
2009-06-30,31.136111111111113,6.888888888888889,16.23611111111111,10.0875,36.86805555555556,31.1875,4.795833333333333,12.514008359762466,6.652777777777778,59.75694444444444,26.591666666666665,4.476388888888889,16.8199461645706,9.315277777777778,35.209722222222226,36.46111111111111,4.915277777777778,14.626388888888888,8.418055555555556,28.979166666666668,36.15694444444444,4.579166666666667,18.090236428932823,12.870833333333334,35.956944444444446
2009-07-31,32.78629032258065,10.129032258064516,16.928763440860216,8.901881720430108,42.543010752688176,32.26478494623656,6.782258064516129,13.713709677419354,7.728494623655914,71.3763440860215,28.331989247311828,6.98252688172043,17.283602150537636,10.458333333333334,38.54032258064516,37.045698924731184,6.575268817204301,15.153225806451612,8.12768817204301,31.59543010752688,38.5,5.681451612903226,19.311827956989248,12.088709677419354,39.9981978445675
2009-08-31,30.271505376344088,10.06989247311828,16.411290322580644,9.580645161290322,39.25268817204301,29.08467741935484,5.646505376344086,12.480069943626276,8.239247311827956,65.08870967741936,25.329301075268816,7.321236559139785,17.146505376344088,9.87231182795699,36.450268817204304,33.08064516129032,4.504032258064516,14.512627714083811,9.34274193548387,28.842843631511542,35.19086021505376,5.397849462365591,17.241935483870968,11.778225806451612,35.61424731182796
2009-09-30,28.615277777777777,7.2972222222222225,16.959722222222222,10.490277777777777,35.75277777777778,27.945833333333333,4.779166666666667,14.258333333333333,8.881944444444445,62.86944444444445,24.330555555555556,5.863888888888889,16.87361111111111,10.7125,33.46388888888889,31.845833333333335,5.423611111111111,15.25,10.41388888888889,26.55,32.1375,4.425,16.06388888888889,10.734722222222222,32.75407740150637
2009-10-31,27.006720430107528,8.295698924731182,17.553763440860216,12.43010752688172,42.200268817204304,29.63037634408602,5.169354838709677,14.27027690729701,8.883064516129032,68.27956989247312,24.002688172043012,6.565860215053763,17.658602150537636,10.868279569892474,37.06989247311828,29.701612903225808,4.834677419354839,15.727150537634408,10.272849462365592,30.977150537634408,30.88978494623656,4.798387096774194,15.92741935483871,10.674731182795698,41.637524721393056
2009-11-30,31.665277777777778,9.83611111111111,20.180555555555557,12.416666666666666,48.418055555555554,31.582860536679675,4.694444444444445,16.159961163969374,9.168055555555556,65.89305555555555,28.56111111111111,6.163888888888889,20.545833333333334,12.790277777777778,44.291666666666664,35.25277777777778,5.411111111111111,18.0125,11.845833333333333,38.72222222222222,35.168055555555554,5.1625,18.204166666666666,10.395833333333334,43.382210183077675
2009-12-31,26.728494623655912,10.626344086021506,21.385752688172044,13.547043010752688,52.22849462365591,30.565860215053764,6.736559139784946,18.294354838709676,11.86021505376344,80.69220430107526,22.01478494623656,8.103494623655914,21.348118279569892,13.689516129032258,46.12096774193548,29.526881720430108,5.176075268817204,18.172043010752688,10.327956989247312,39.93817204301075,32.641129032258064,7.010752688172043,19.638440860215052,12.625,46.20295698924731
2010-01-31,26.301075268817204,9.486559139784946,19.06989247311828,14.240591397849462,47.575268817204304,30.321236559139784,7.638440860215054,17.27016129032258,12.315860215053764,72.91801075268818,21.336021505376344,7.602150537634409,19.365591397849464,13.381720430107526,37.72715053763441,32.630376344086024,4.806451612903226,14.253219111933275,10.477150537634408,32.3662015740155,31.048387096774192,5.512096774193548,16.717741935483872,14.353494623655914,38.94489247311828
2010-02-28,27.172619047619047,9.758928571428571,18.43154761904762,13.626488095238095,40.04761904761905,28.867559523809526,8.342261904761905,16.906378004507403,11.495413095341462,69.48660714285714,21.74404761904762,6.28125,18.793154761904763,12.508928571428571,34.09375,33.842261904761905,5.619047619047619,14.610706873926125,10.010416666666666,28.436011904761905,31.342261904761905,5.175595238095238,16.834821428571427,14.796130952380953,36.916666666666664
2010-03-31,31.530913978494624,12.623655913978494,17.766129032258064,12.553763440860216,48.19758064516129,34.306451612903224,9.92741935483871,16.633064516129032,10.223118279569892,71.98790322580645,25.877688172043012,7.770161290322581,18.133064516129032,11.809139784946236,39.79435483870968,37.86827956989247,5.395161290322581,14.165571314294446,9.227898673920437,36.55980080912611,33.56720430107527,5.208333333333333,16.580645161290324,12.047147687953167,42.31989247311828
2010-04-30,33.99861111111111,7.447222222222222,17.919444444444444,13.158333333333333,46.141666666666666,37.27777777777778,5.243055555555555,17.273611111111112,9.76388888888889,70.49861111111112,29.4125,5.572222222222222,18.791666666666668,11.126388888888888,38.13333333333333,40.52361111111111,5.129166666666666,13.277777777777779,10.120833333333334,32.666666666666664,36.81388888888889,3.6527777777777777,16.601388888888888,12.9,41.643055555555556
2010-05-31,36.54435483870968,8.071236559139784,17.8252688172043,11.905913978494624,47.763440860215056,38.586021505376344,6.912634408602151,19.153225806451612,10.181451612903226,68.57661290322581,32.7244623655914,5.423387096774194,20.228494623655912,11.280913978494624,40.56182795698925,45.814516129032256,6.095430107526882,15.000530939890263,10.459030740769178,36.134408602150536,43.40725806451613,4.916666666666667,18.865591397849464,15.03494623655914,45.27284946236559
