fecha,noreste_dioxido_de_azufre,suroeste_dioxido_de_azufre,noroeste_dioxido_de_azufre,sureste_dioxido_de_azufre,centro_dioxido_de_azufre
2014-01-31,6.377688172043011,4.756720430107527,7.833333333333333,4.19489247311828,4.612903225806452
2014-02-28,5.697916666666667,3.355654761904762,7.238095238095238,4.022321428571429,3.761904761904762
2014-03-31,5.530913978494624,3.818548387096774,7.657258064516129,3.211021505376344,4.600806451612903
2014-04-30,5.680555555555555,2.9194444444444443,6.415277777777778,2.5972222222222223,3.5388888888888888
2014-05-31,6.579301075268817,3.7204301075268815,8.275537634408602,3.8091397849462365,5.020161290322581
2014-06-30,5.131944444444445,3.263888888888889,6.991666666666666,3.3319444444444444,3.9875
2014-07-31,4.338709677419355,3.424731182795699,6.15994623655914,3.131720430107527,3.6586021505376345
2014-08-31,4.956989247311828,3.10752688172043,6.184139784946237,3.418010752688172,4.091397849462366
2014-09-30,2.941666666666667,2.8625,4.847222222222222,2.4125,2.4555555555555557
2014-10-31,5.743279569892473,5.05510752688172,8.598118279569892,3.842741935483871,4.690860215053763
2014-11-30,6.916666666666667,4.134722222222222,7.536111111111111,4.004166666666666,4.779166666666667
2014-12-31,5.725806451612903,3.6975806451612905,6.248655913978495,2.885752688172043,3.90994623655914
2015-01-31,6.048387096774194,4.166666666666667,7.564516129032258,4.271505376344086,5.502688172043011
2015-02-28,6.157738095238095,3.7723214285714284,7.063988095238095,3.474702380952381,4.511904761904762
2015-03-31,4.342741935483871,2.0591397849462365,4.454301075268817,2.403225806451613,3.1438172043010755
2015-04-30,4.908333333333333,2.522222222222222,6.298611111111111,2.5791666666666666,3.8541666666666665
2015-05-31,4.303763440860215,2.360215053763441,5.631720430107527,2.3938172043010755,3.0268817204301075
2015-06-30,5.240277777777778,3.9069444444444446,7.198611111111111,3.2319444444444443,4.673611111111111
2015-07-31,4.485215053763441,3.135752688172043,6.689516129032258,2.814516129032258,4.172043010752688
2015-08-31,4.228494623655914,3.174731182795699,6.55241935483871,3.3239247311827955,4.44758064516129
2015-09-30,4.004166666666666,3.5541666666666667,6.1097222222222225,3.1819444444444445,3.8
2015-10-31,4.5,3.5309139784946235,6.755376344086022,2.717741935483871,4.32258064516129
2015-11-30,8.344444444444445,5.966666666666667,12.072222222222223,4.816666666666666,8.591666666666667
2015-12-31,6.641129032258065,4.258064516129032,8.379032258064516,4.235215053763441,6.225806451612903
2016-01-31,5.485215053763441,3.6196236559139785,7.681451612903226,3.413978494623656,5.573924731182796
2016-02-29,9.988505747126437,6.372126436781609,12.112068965517242,6.323275862068965,9.145114942528735
2016-03-31,6.216397849462366,3.096774193548387,7.223118279569892,2.8158602150537635,4.69489247311828
2016-04-30,5.406944444444444,2.826388888888889,5.311111111111111,2.6930555555555555,4.225
2016-05-31,4.827956989247312,2.89247311827957,6.131720430107527,2.6948924731182795,3.928763440860215
2016-06-30,3.8819444444444446,2.623611111111111,5.538888888888889,2.7736111111111112,3.533333333333333
2016-07-31,4.934139784946237,2.717741935483871,5.365591397849462,2.7486559139784945,3.922043010752688
2016-08-31,5.330645161290323,2.872311827956989,5.548387096774194,3.2379032258064515,5.03494623655914
2016-09-30,3.751388888888889,2.861111111111111,5.129166666666666,2.375,3.547222222222222
