fecha,noreste_ozono,suroeste_ozono,noroeste_ozono,sureste_ozono,centro_ozono
2009-12-31,30.565860215053764,29.526881720430108,26.728494623655912,32.641129032258064,22.01478494623656
2010-01-31,30.321236559139784,32.630376344086024,26.301075268817204,31.048387096774192,21.336021505376344
2010-02-28,28.867559523809526,33.842261904761905,27.172619047619047,31.342261904761905,21.74404761904762
2010-03-31,34.306451612903224,37.86827956989247,31.530913978494624,33.56720430107527,25.877688172043012
2010-04-30,37.27777777777778,40.52361111111111,33.99861111111111,36.81388888888889,29.4125
2010-05-31,38.586021505376344,45.814516129032256,36.54435483870968,43.40725806451613,32.7244623655914
2010-06-30,31.49861111111111,35.76111111111111,29.176388888888887,33.65555555555556,24.511111111111113
2010-07-31,24.962365591397848,29.120967741935484,23.123655913978496,26.489247311827956,19.684139784946236
2010-08-31,25.967741935483872,28.827956989247312,23.633064516129032,26.293010752688172,19.486559139784948
2010-09-30,25.384722222222223,28.772222222222222,23.62638888888889,25.147222222222222,19.134722222222223
2010-10-31,32.706989247311824,40.098118279569896,29.688172043010752,36.685483870967744,26.772849462365592
2010-11-30,32.96666666666667,43.204166666666666,31.283333333333335,36.92916666666667,26.37638888888889
2010-12-31,31.080645161290324,38.704301075268816,25.787634408602152,33.725806451612904,21.807795698924732
2011-01-31,30.872311827956988,32.51747311827957,23.989247311827956,29.071236559139784,19.309139784946236
2011-02-28,35.86309523809524,39.822916666666664,28.947916666666668,35.638392857142854,25.901785714285715
2011-03-31,35.85349462365591,42.20161290322581,31.36021505376344,38.42741935483871,28.967741935483872
2011-04-30,43.56805555555555,49.329166666666666,35.78472222222222,45.09456577407082,34.7875
2011-05-31,44.46698887671089,51.69507387122527,36.276881720430104,47.884408602150536,35.33991929486855
2011-06-30,33.75972222222222,35.2625,26.985976740550985,34.75555555555555,25.031944444444445
2011-07-31,33.020161290322584,33.64650537634409,28.09382594945352,31.693548387096776,21.639695300521687
2011-08-31,34.844086021505376,36.40725806451613,29.338709677419356,35.155913978494624,24.677419354838708
2011-09-30,36.12777777777778,38.22638888888889,29.519175703324194,36.31388888888889,26.933333333333334
2011-10-31,32.29704301075269,35.64784946236559,26.504032258064516,33.41935483870968,22.928763440860216
2011-11-30,34.705555555555556,35.03611111111111,27.434722222222224,30.684722222222224,22.783333333333335
2011-12-31,33.634408602150536,37.52284946236559,27.125,32.04704301075269,23.431451612903224
2012-01-31,31.697580645161292,32.685483870967744,25.009408602150536,29.27016129032258,21.396505376344088
2012-02-29,30.129310344827587,31.923850574712645,25.629310344827587,29.63074712643678,21.669540229885058
2012-03-31,35.638440860215056,38.63575268817204,29.916666666666668,36.520161290322584,26.977150537634408
2012-04-30,41.736111111111114,45.356944444444444,34.90833333333333,43.71666666666667,32.519444444444446
2012-05-31,40.206989247311824,43.009408602150536,35.02956989247312,42.58870967741935,32.31182795698925
2012-06-30,31.247222222222224,30.747222222222224,24.47361111111111,31.091666666666665,21.613842571936207
2012-07-31,31.947580645161292,32.818548387096776,27.387096774193548,32.446236559139784,23.379032258064516
2012-08-31,31.201612903225808,31.728494623655912,26.34005376344086,31.184139784946236,21.801075268817204
2012-09-30,31.731944444444444,32.21805555555556,27.15,31.66111111111111,23.920833333333334
2012-10-31,30.759408602150536,30.698924731182796,24.204301075268816,30.81048387096774,22.09005376344086
2012-11-30,30.5875,29.083333333333332,23.29722222222222,28.629166666666666,20.209722222222222
2012-12-31,32.71774193548387,35.206989247311824,26.161290322580644,31.236559139784948,21.989247311827956
2013-01-31,34.83870967741935,36.405913978494624,29.120967741935484,34.07258064516129,24.841397849462364
2013-02-28,33.941964285714285,35.04613095238095,28.004464285714285,33.232142857142854,23.790128946122124
2013-03-31,37.053763440860216,37.471774193548384,32.32661290322581,35.244623655913976,26.93548387096774
2013-04-30,47.32222222222222,48.34861111111111,40.15555555555556,46.22222222222222,37.21666666666667
2013-05-31,41.219086021505376,43.748655913978496,35.975806451612904,43.05913978494624,33.53360215053763
2013-06-30,33.895833333333336,34.26111111111111,30.020833333333332,33.452777777777776,24.92222222222222
2013-07-31,35.119623655913976,36.22043010752688,31.474462365591396,34.645161290322584,25.39516129032258
2013-08-31,34.2244623655914,32.538978494623656,29.252688172043012,31.28494623655914,23.52016129032258
2013-09-30,29.615277777777777,28.959722222222222,25.033333333333335,27.519444444444446,20.26388888888889
2013-10-31,30.338709677419356,30.112903225806452,26.357526881720432,28.783602150537636,21.120967741935484
2013-11-30,31.079166666666666,29.229166666666668,26.74861111111111,28.34861111111111,20.834722222222222
2013-12-31,29.633064516129032,28.357526881720432,24.741935483870968,26.579301075268816,19.607526881720432
2014-01-31,38.079301075268816,36.600806451612904,29.723118279569892,33.005376344086024,23.607526881720432
2014-02-28,42.05273768492992,44.71577380952381,36.33899777737116,40.03597427777081,30.334722177958536
2014-03-31,37.0255376344086,38.634408602150536,32.96370967741935,35.15860215053763,27.31048387096774
2014-04-30,38.74305555555556,39.477777777777774,32.981944444444444,36.7875,28.5375
2014-05-31,37.993870597141004,37.935483870967744,32.55753562687288,37.41286924013707,27.887007128478675
2014-06-30,32.71805555555556,33.02361111111111,28.656944444444445,33.1375,23.570833333333333
2014-07-31,31.85870893621749,32.89247311827957,27.820716415036078,34.130846007155874,23.565680923624015
2014-08-31,30.60317056060703,32.26859865655779,27.50971239996462,32.27916513259131,23.280510572777697
2014-09-30,27.227442912627264,27.40731933386555,24.72114725774122,28.732915081455467,20.738518353267413
2014-10-31,26.93368223979753,29.051075268817204,23.208073261281477,28.542018913969056,20.15981176798683
2014-11-30,26.52544329558156,27.593055555555555,22.525582665528134,27.58545019998049,19.40666654272834
2014-12-31,26.675751205768318,28.932795698924732,22.589013475233436,27.27244470248378,19.35985647090395
2015-01-31,28.31327697568595,34.63092053840698,26.48877089348648,28.98551478848641,22.59749075956578
2015-02-28,28.814463054789762,32.600747678999106,24.703005236875384,30.179481400769266,23.377628813331057
2015-03-31,27.206665184262942,27.212546989504833,23.771809174158168,26.15282104656981,20.974103782731905
2015-04-30,33.77127662891489,37.42638888888889,32.16863822108369,33.19239464442494,27.830277653839453
2015-05-31,30.11077753158736,34.64185462468602,27.3009889585535,32.88973243365714,25.416173615234868
2015-06-30,26.02033103560756,29.063624668263316,25.502554219945168,27.24728928884987,20.785555307678898
2015-07-31,29.37451390542667,36.206914948039234,29.049514836506077,33.47610618633586,26.346191496401712
2015-08-31,28.858251391068787,32.053907689330906,27.800728886501645,30.310666189923246,24.054345538305302
2015-09-30,24.779137165594552,30.762649056753045,23.437679553847765,27.256647522192957,22.521805369648064
2015-10-31,22.209486838405766,26.364754356512623,19.819546090802724,24.951795222181318,18.722535582423223
2015-11-30,23.39363678264026,31.293204612308607,21.333244146060842,26.322167959223492,21.28699051352048
2015-12-31,24.105077124452443,32.4887730667051,20.324142218733183,25.10414660568127,21.077105354956014
2016-01-31,25.6590025968371,39.21574220623251,22.01149031982614,35.43724510747968,23.954972818428775
2016-02-29,32.30120451959402,46.406335863720685,29.17074574477086,42.807540643637786,31.319827329782772
2016-03-31,32.03534668285861,39.46439812021102,28.448318276815385,38.17380424726461,28.18212335606319
2016-04-30,33.56244099785579,42.49890922461721,28.78785910769552,39.346628377719234,28.611666294851688
2016-05-31,38.883464962428505,48.066548657845416,34.89589892197667,46.28939564511408,36.09475776466534
2016-06-30,28.817080461176115,37.72293361310693,25.39520666382035,35.28654216661789,27.7909719123764
2016-07-31,28.419755285009145,37.75606478687768,26.10826451337453,35.856599946189355,26.878359915202967
2016-08-31,29.381234335534195,39.80485182950215,27.085805159086718,36.63850576340309,28.081451373022592
2016-09-30,25.136524905620554,33.65348916866249,22.54659555270924,30.36848661106233,23.78124969015418
2016-10-31,25.84416240475596,33.16270435780025,23.54270809613484,30.809269591322316,24.074237891483268
2016-11-30,24.72880230044404,31.634832891017766,20.53243792270009,30.607618159203973,20.996434834026594
2016-12-31,25.735911013687176,35.70709634614622,23.64039254186473,33.183330265182626,23.153852726754135
2017-01-31,27.79609937103065,37.81789274386693,28.996705373589585,30.812245107479676,27.183467442084687
2017-02-28,29.538954435405685,37.48479482413719,28.643097932645073,31.8402675435846,27.93358092870131
2017-03-31,28.602255470309615,37.212291292125265,26.74011497950798,31.075568551927272,27.33539398537224
2017-04-30,33.53557931231324,40.566551502794155,31.07634488490404,37.49838125548726,32.09763845510474
2017-05-31,40.73007712445245,50.14621252932822,38.3295185628192,45.07481154474307,40.33512504822762
2017-06-30,28.4056639859866,35.36797877964055,26.943952145491576,32.86003194810261,28.05907378488465
2017-07-31,26.92378754307366,35.95902177612499,27.133802147783133,31.62810532253345,28.59879002272985
2017-08-31,24.713061551321577,28.33612860421074,23.75195168164968,27.707523813569722,24.700895737506823
2017-09-30,24.973719541542145,28.96797877964054,24.195341034380473,25.476698614769294,23.539583023487516
2017-10-31,27.9073344477667,33.44496242231638,25.40695540796281,30.327969379855936,27.90622713879509
2017-11-30,25.45363486786877,33.576086280305816,23.673701477686386,27.24838125548728,24.901805121771414
2017-12-31,25.921985911903448,35.937116453930635,26.61997117949029,30.494048967685284,26.50860179071669
2018-01-31,22.770561736622042,27.082677690103484,25.36229677143904,23.708750483823767,22.866263141009426
2018-02-28,30.298062398879168,37.68379791880504,31.7329595207599,33.03915232137632,32.68531715047165
2018-03-31,30.346259549550446,35.00795306722014,30.517430533778107,30.155691537568316,30.387499580208885
2018-04-30,36.01044138081009,42.21122177990666,32.86312784881577,35.69638571846648,36.78814781764594
2018-05-31,33.76515684311141,37.81938107835912,31.381287737528275,33.799860989171776,33.719354358948415
2018-06-30,24.935106515659562,29.084193780971084,25.38844177322366,23.224054970246833,24.66277728202447
2018-07-31,29.179754914408214,34.81673005595241,28.426552828419442,28.213017573423205,29.429345538305306
2018-08-31,25.966340750613124,30.693836884038152,26.020508813898896,26.07726488525116,25.466935124050018
2018-09-30,24.644996170457034,29.47270778043887,25.305645922130832,24.464926592527565,23.965740327612984
2018-10-31,23.91467445454738,27.033127905414766,24.239724871430198,21.555759508907084,22.499238011423586
2018-11-30,26.648690040470047,33.89312783639359,28.791353921561566,25.511123914740033,25.630879154532703
2018-12-31,27.265452356735672,33.75025134730508,27.215835120857186,27.812075179132798,24.388664374800655
2019-01-31,26.10744123344657,31.55285210025078,24.925252468160167,27.29214872034515,23.434273653816966
2019-02-28,25.612884237758767,28.345799466138963,23.502592695769685,25.457047091224553,22.692807251968567
2019-03-31,33.45453949004384,37.02390070137121,32.04322824023856,32.86513412538824,28.71689030119258
2019-04-30,42.36582950379039,46.69354111377221,40.93342369990861,41.146871036971994,38.371295883168536
2019-05-31,42.56400148503432,47.03349070162876,38.88705418969207,45.76590659133177,38.802822160854056
2019-06-30,31.551467818247833,35.10146116972693,29.928853921561565,32.430568359184456,30.025323598977153
2019-07-31,27.92107082160603,31.636585379434393,27.238814619248704,28.29179647304276,26.52446188583013
2019-08-31,29.66900222623617,34.90947199143628,29.173864656376434,30.809791766971593,29.417248764111758
2019-09-30,27.65827433118912,32.29613144683943,26.542025774362195,28.355083040678963,26.336666294851682
2019-10-31,25.743813498291765,28.132190325155896,24.918098204212633,24.73084293900517,21.362006768657725
2019-11-30,27.030191189332932,30.52173216892859,24.731049033811203,29.086784825870645,23.907545945137706
2019-12-31,24.957361144186663,30.784434841799975,22.69042752247451,27.07674270960189,21.423655434217228
2020-01-31,23.596097518025985,27.21530511074594,21.85158780902923,24.5849246414984,20.739470826413555
2020-02-29,28.195025368275434,32.76673442762728,27.826659920034583,31.76793832561331,27.276484311061996
2020-03-31,29.095668522301903,39.77793295943573,28.083550820883723,34.886639501732326,30.538082037474926
2020-04-30,35.30580191748975,42.70881889154998,33.5723125887975,38.484492366598374,35.07685143872409
2020-05-31,37.43064145528102,45.33380322838171,36.11567884937392,40.76444508954279,38.01254440306633
2020-06-30,28.366134867868784,34.24016261390527,27.32495599601515,32.97060347770948,29.625416232882525
2020-07-31,27.347441604047496,33.06745564838035,26.584114690749658,32.45858055547688,28.488126740392055
2020-08-31,26.763383761365812,32.67098742167257,24.61459483540427,30.2978124085455,24.317741575662925
2020-09-30,27.40966322007801,31.233631446839418,25.583692441028855,29.125795044385914,24.833888517073905
2020-10-31,27.760104562074268,33.285053335393535,24.339317273047527,31.16988940496757,25.61756240417349
2020-11-30,26.872025288574857,31.599135057285267,22.882975404940595,29.184910618476245,23.966064546281775
2020-12-31,27.893760105451836,32.744912152855356,25.839057200995672,31.688941440803568,25.019354478888726
